ID,name,Applied,gender,age,background in IT,education,accepted,attended,number of Hackathons,employment,satisfaction,career interests,country,new skill
764,Steven Reeves,Yes,F,46,Yes,Prefer not to say,Yes,Yes,6,Junior,dissatisfied,solutions design,Faroe Islands,Software Development
499,Angela Williams,Yes,F,59,Yes,Prefer not to say,No,No,1,Senior Associate,satisfied,javascript,Korea,full stack developer
503,James Brooks,Yes,F,55,No,Masters degree,Yes,Yes,1,Senior Associate,dissatisfied,.net,Christmas Island,UI/UX
59,Candice Howard,Yes,F,35,No,Masters degree,No,Yes,6,Associate,satisfied,azure,Somalia,full stack developer
278,Mr. Aaron Woods,Yes,M,47,Yes,Prefer not to say,Yes,No,9,Manager,neutral,javascript,Lithuania,Pitch
389,Richard Stout,Yes,Non-binary,32,No,Masters degree,No,Yes,1,Senior Associate,neutral,azure,Cambodia,Software Development
498,Shelly Brown,Yes,Non-binary,46,No,Undergraduate,Yes,No,5,Senior Associate,very dissatisfied,sql,Aruba,Pitch
791,David Rowe,Yes,M,57,Yes,Masters degree,Yes,Yes,8,Senior Manager,dissatisfied,pm,Micronesia,Data Scientist
435,Kristine Shields,Yes,Non-binary,58,Yes,Masters degree,No,No,1,Manager,very dissatisfied,.net,Tunisia,Data Scientist
684,David King,Yes,M,39,No,PhD,No,Yes,7,Senior Associate,dissatisfied,.net,Hungary,Pitch
683,Desiree Rivera,Yes,M,50,Yes,Undergraduate,Yes,No,1,Senior Manager,satisfied,.net,Guatemala,Software Development
526,Kiara Jones,Yes,Non-binary,42,Yes,PhD,Yes,No,2,Junior,neutral,python,Mayotte,full stack developer
607,Tony Keith,Yes,M,28,Yes,Undergraduate,Yes,Yes,7,Manager,neutral,azure,United Arab Emirates,UI/UX
654,Tracy Lynch,Yes,M,25,Yes,Undergraduate,No,Yes,4,Senior Manager,neutral,python,Uganda,UI/UX
8,Jason Weaver,Yes,M,26,No,Undergraduate,No,No,1,Manager,satisfied,pm,Estonia,Pitch
258,Ryan Holmes,Yes,F,46,Yes,Undergraduate,No,Yes,1,Junior,dissatisfied,pm,China,UI/UX
104,Amy Benson,Yes,Non-binary,59,No,Masters degree,Yes,No,9,Senior Associate,satisfied,pm,Syrian Arab Republic,full stack developer
813,Michelle Gates,Yes,F,52,No,PhD,No,Yes,1,Junior,neutral,pm,Slovakia (Slovak Republic),Software Development
184,Larry Rojas,Yes,Non-binary,42,Yes,Prefer not to say,Yes,Yes,4,Senior Manager,satisfied,solutions design,Christmas Island,UI/UX
54,Mark White,Yes,Non-binary,30,No,Prefer not to say,No,No,7,Junior,satisfied,javascript,Malawi,full stack developer
897,David Lane,Yes,Non-binary,34,Yes,PhD,No,No,2,Senior Associate,dissatisfied,javascript,Cyprus,UI/UX
418,Savannah Johnson,Yes,M,56,No,Undergraduate,Yes,No,6,Manager,neutral,azure,Korea,UI/UX
84,Emily Myers,Yes,F,36,No,Masters degree,Yes,No,4,Associate,very dissatisfied,.net,Malawi,Software Development
650,Mark Johnson,Yes,F,25,Yes,Undergraduate,No,Yes,1,Manager,very dissatisfied,javascript,Belize,Software Development
484,Kenneth Johnson,Yes,M,46,No,Masters degree,Yes,Yes,1,Associate,very dissatisfied,azure,Nigeria,Software Development
60,Jennifer Singh,Yes,F,55,Yes,PhD,Yes,No,9,Manager,neutral,pm,Montserrat,Pitch
618,Melissa Mcgee,Yes,Non-binary,51,No,PhD,Yes,Yes,5,Senior Associate,dissatisfied,pm,Mozambique,Software Development
282,Mitchell Wilson,Yes,M,31,No,PhD,Yes,No,7,Senior Associate,dissatisfied,pm,Zambia,Pitch
679,Hannah Moore,Yes,Non-binary,38,Yes,Prefer not to say,No,Yes,3,Associate,satisfied,sql,France,Software Development
108,Margaret Johnson,Yes,Non-binary,58,No,Masters degree,No,Yes,2,Senior Manager,neutral,python,Gabon,full stack developer
780,Patty Wright,Yes,Non-binary,28,Yes,Undergraduate,No,Yes,5,Junior,very dissatisfied,solutions design,Guernsey,Data Scientist
793,Andres Fitzpatrick,Yes,Non-binary,33,No,Masters degree,Yes,Yes,9,Senior Manager,neutral,sql,Niger,Data Scientist
303,Brandy Castillo,Yes,F,50,Yes,Undergraduate,Yes,No,2,Junior,very dissatisfied,pm,Ukraine,Software Development
183,Scott Archer,Yes,Non-binary,45,No,Prefer not to say,No,Yes,1,Junior,satisfied,pm,Central African Republic,UI/UX
583,Melissa Mueller,Yes,Non-binary,25,No,PhD,No,Yes,1,Junior,satisfied,.net,Mayotte,UI/UX
382,Michael Reyes,Yes,Non-binary,50,No,Masters degree,No,Yes,0,Manager,satisfied,sql,Papua New Guinea,Data Scientist
483,Alex Ramirez,Yes,F,49,No,Prefer not to say,No,No,8,Manager,dissatisfied,python,Saint Martin,full stack developer
274,Ryan Brown,Yes,Non-binary,53,No,Undergraduate,No,No,1,Manager,very dissatisfied,azure,Hong Kong,Data Scientist
863,Brandi Ochoa,Yes,Non-binary,53,Yes,Prefer not to say,Yes,Yes,8,Junior,very dissatisfied,azure,Hungary,UI/UX
889,Barbara Oliver,Yes,F,46,No,Masters degree,Yes,Yes,8,Senior Associate,neutral,.net,Guatemala,UI/UX
127,Kylie Scott,Yes,M,28,Yes,Prefer not to say,No,Yes,0,Junior,dissatisfied,sql,United States of America,UI/UX
513,Travis Harris,Yes,M,36,Yes,Prefer not to say,No,No,6,Senior Associate,very dissatisfied,azure,Gambia,full stack developer
265,Lynn Martin,Yes,Non-binary,46,No,Masters degree,Yes,No,1,Senior Manager,satisfied,solutions design,Tajikistan,UI/UX
162,Nicole Hughes,Yes,F,27,No,Undergraduate,No,No,0,Manager,neutral,javascript,Montenegro,Data Scientist
729,Lynn Koch,Yes,M,36,No,PhD,Yes,No,7,Associate,very dissatisfied,.net,British Virgin Islands,UI/UX
689,Valerie Bryan,Yes,Non-binary,33,Yes,Prefer not to say,Yes,Yes,3,Senior Associate,dissatisfied,azure,Zambia,UI/UX
122,Valerie Dyer,Yes,F,31,Yes,Undergraduate,Yes,Yes,8,Senior Manager,satisfied,.net,Denmark,Software Development
920,Stephen Byrd,Yes,Non-binary,42,No,Masters degree,Yes,No,9,Associate,satisfied,azure,Brunei Darussalam,UI/UX
550,Tony Vaughn,Yes,M,52,No,PhD,No,No,8,Associate,satisfied,solutions design,Indonesia,Software Development
881,James Wilson,Yes,M,48,No,Prefer not to say,No,Yes,4,Senior Manager,dissatisfied,sql,Lao People's Democratic Republic,Pitch
375,Stephanie Becker,Yes,Non-binary,47,Yes,PhD,No,Yes,5,Junior,neutral,pm,Argentina,Data Scientist
701,Robert Johnson,Yes,Non-binary,40,Yes,Prefer not to say,No,Yes,4,Associate,dissatisfied,.net,Algeria,Data Scientist
523,Michelle Henderson,Yes,M,59,No,Prefer not to say,No,No,2,Associate,satisfied,azure,Netherlands,UI/UX
809,Kayla Bruce,Yes,F,50,Yes,Prefer not to say,Yes,Yes,3,Junior,neutral,azure,Switzerland,Software Development
304,Joshua Obrien,Yes,Non-binary,54,Yes,Masters degree,Yes,Yes,1,Senior Manager,dissatisfied,azure,New Caledonia,Software Development
901,Jacob Lee,Yes,Non-binary,33,No,Prefer not to say,Yes,Yes,9,Associate,neutral,javascript,Kuwait,Pitch
282,Jessica Morgan,Yes,M,30,Yes,Prefer not to say,No,Yes,8,Manager,dissatisfied,azure,Jordan,full stack developer
110,Tracy Jackson,Yes,Non-binary,26,No,Undergraduate,Yes,No,5,Associate,neutral,javascript,Saint Barthelemy,full stack developer
414,William Turner,Yes,F,42,No,Prefer not to say,Yes,No,8,Associate,very dissatisfied,javascript,Lithuania,Pitch
725,David Miller,Yes,F,29,Yes,Masters degree,Yes,Yes,4,Senior Manager,dissatisfied,python,Iraq,Data Scientist
404,Amy Reese,Yes,F,40,No,Undergraduate,Yes,Yes,9,Junior,very dissatisfied,azure,Guinea-Bissau,Data Scientist
176,Gerald Henry,Yes,M,58,No,PhD,Yes,Yes,9,Senior Manager,very dissatisfied,pm,Morocco,Pitch
394,Matthew Quinn,Yes,F,48,No,Masters degree,No,Yes,5,Senior Manager,satisfied,pm,Faroe Islands,Data Scientist
267,Renee Howard,Yes,M,37,No,Masters degree,No,No,8,Senior Associate,satisfied,azure,Costa Rica,UI/UX
227,Jillian Mcknight,Yes,Non-binary,28,Yes,Masters degree,No,No,1,Senior Associate,very dissatisfied,azure,Guinea-Bissau,full stack developer
111,Joshua Wilson,Yes,Non-binary,37,No,PhD,Yes,Yes,4,Manager,dissatisfied,.net,Zimbabwe,UI/UX
237,Corey Baker,Yes,M,48,No,Masters degree,No,Yes,3,Associate,very dissatisfied,solutions design,San Marino,Pitch
524,Lisa Steele,Yes,F,37,No,Undergraduate,Yes,Yes,5,Associate,satisfied,javascript,Netherlands Antilles,Pitch
127,Marcia Gonzalez,Yes,Non-binary,36,Yes,Masters degree,No,Yes,5,Senior Associate,neutral,solutions design,Sweden,UI/UX
314,Mr. Timothy Taylor,Yes,Non-binary,49,Yes,Prefer not to say,No,No,1,Senior Manager,neutral,.net,Solomon Islands,UI/UX
304,Gregory Mcneil,Yes,F,28,No,PhD,No,No,6,Manager,neutral,javascript,Brazil,Software Development
360,Douglas Smith,Yes,M,42,No,Masters degree,Yes,No,2,Junior,very dissatisfied,solutions design,Micronesia,UI/UX
871,John Lopez,Yes,Non-binary,47,Yes,Prefer not to say,No,Yes,8,Manager,neutral,python,Ghana,UI/UX
407,Crystal Lopez,Yes,F,48,No,Masters degree,No,No,3,Senior Manager,very dissatisfied,sql,Cook Islands,UI/UX
628,Anita Mendoza,Yes,F,45,No,Prefer not to say,No,No,6,Manager,neutral,sql,Cambodia,Data Scientist
268,Bradley Knight,Yes,M,56,No,PhD,No,No,8,Senior Manager,very dissatisfied,sql,South Africa,Pitch
555,Jessica Gibson,Yes,M,57,Yes,PhD,Yes,No,4,Manager,satisfied,.net,Montenegro,Data Scientist
823,Angelica Garcia,Yes,M,58,Yes,PhD,Yes,Yes,5,Senior Manager,neutral,sql,Timor-Leste,Data Scientist
946,Kelly Wall,Yes,M,35,No,Prefer not to say,Yes,No,4,Manager,dissatisfied,.net,Montenegro,full stack developer
390,Paula Faulkner,Yes,F,42,No,Prefer not to say,No,No,2,Senior Manager,satisfied,solutions design,Jamaica,full stack developer
370,Jose Scott,Yes,F,42,Yes,Prefer not to say,Yes,No,5,Junior,very dissatisfied,javascript,Botswana,Pitch
719,Richard Garcia,Yes,Non-binary,55,No,PhD,No,Yes,0,Senior Associate,dissatisfied,azure,Bangladesh,UI/UX
708,Diane Alexander,Yes,Non-binary,53,Yes,PhD,Yes,Yes,8,Associate,satisfied,azure,Malawi,Software Development
965,Marcia Gould,Yes,M,55,No,Undergraduate,No,No,9,Junior,very dissatisfied,sql,Cambodia,UI/UX
359,Tanya Carpenter,Yes,Non-binary,40,Yes,Masters degree,No,Yes,4,Associate,dissatisfied,pm,Jersey,full stack developer
643,Todd Norman,Yes,F,29,Yes,Prefer not to say,No,No,9,Junior,very dissatisfied,.net,Equatorial Guinea,Pitch
557,Eric Flowers,Yes,Non-binary,41,Yes,Undergraduate,No,Yes,3,Associate,dissatisfied,azure,Dominica,Software Development
809,Charles Glover,Yes,Non-binary,55,No,Masters degree,No,No,0,Senior Manager,dissatisfied,sql,Turkmenistan,full stack developer
501,Brittney Mitchell,Yes,F,45,Yes,Prefer not to say,No,Yes,5,Manager,dissatisfied,javascript,Guadeloupe,Software Development
112,Randy Reyes,Yes,F,27,No,Undergraduate,No,No,2,Senior Manager,satisfied,pm,Nigeria,Data Scientist
786,Sara Mcneil,Yes,F,51,Yes,Undergraduate,No,No,8,Senior Associate,satisfied,sql,Solomon Islands,full stack developer
655,Jessica Logan,Yes,F,47,Yes,Prefer not to say,No,Yes,4,Manager,dissatisfied,pm,Spain,Data Scientist
917,Kyle Smith,Yes,Non-binary,53,Yes,Undergraduate,No,No,5,Senior Associate,neutral,javascript,Papua New Guinea,UI/UX
73,Austin Lucero,Yes,Non-binary,41,No,Undergraduate,Yes,No,6,Senior Associate,dissatisfied,sql,Haiti,Data Scientist
429,Joseph Arnold,Yes,Non-binary,56,No,PhD,No,Yes,7,Senior Manager,very dissatisfied,pm,Nauru,Pitch
832,Allison Sims,Yes,Non-binary,33,No,PhD,Yes,Yes,9,Manager,very dissatisfied,.net,Turkey,Software Development
141,Justin Martin,Yes,Non-binary,29,No,Masters degree,Yes,Yes,8,Senior Associate,neutral,javascript,Wallis and Futuna,full stack developer
675,Katie Lane,Yes,Non-binary,51,No,PhD,No,No,8,Senior Associate,satisfied,python,Tunisia,full stack developer
800,Kayla Gordon,Yes,F,30,Yes,Masters degree,No,Yes,0,Junior,dissatisfied,.net,Algeria,Pitch
413,Amanda Alexander,Yes,F,34,No,PhD,No,Yes,6,Associate,very dissatisfied,azure,Anguilla,full stack developer
164,Nicholas Cooper,Yes,Non-binary,32,Yes,PhD,No,Yes,5,Junior,very dissatisfied,.net,South Georgia and the South Sandwich Islands,UI/UX
989,Samuel Holloway,Yes,M,48,No,PhD,Yes,Yes,9,Senior Associate,satisfied,pm,Guatemala,Pitch
446,Katie Villa,Yes,M,47,No,PhD,No,Yes,7,Senior Associate,satisfied,solutions design,Malaysia,Software Development
217,Hunter Hale,Yes,F,56,Yes,Prefer not to say,No,No,9,Senior Associate,neutral,sql,Algeria,UI/UX
184,Mr. Daniel Hodges,Yes,F,33,No,Undergraduate,No,No,0,Senior Manager,dissatisfied,python,Congo,UI/UX
939,Charles Neal,Yes,M,27,No,Masters degree,No,No,1,Manager,dissatisfied,sql,Netherlands Antilles,Software Development
754,Manuel George,Yes,M,57,Yes,Masters degree,Yes,Yes,2,Manager,very dissatisfied,python,Sweden,Data Scientist
304,Kristen Lopez,Yes,Non-binary,58,Yes,Prefer not to say,Yes,Yes,4,Manager,very dissatisfied,pm,El Salvador,Data Scientist
265,Kathleen Diaz,Yes,F,28,No,Masters degree,Yes,Yes,2,Manager,dissatisfied,.net,Saint Kitts and Nevis,Pitch
353,Mr. Corey Green Jr.,Yes,M,49,Yes,Prefer not to say,Yes,No,5,Associate,satisfied,pm,Hong Kong,full stack developer
786,Daniel Hunter,Yes,M,58,Yes,Undergraduate,No,No,3,Junior,neutral,azure,Wallis and Futuna,full stack developer
55,Anthony Stein,Yes,F,36,No,Masters degree,Yes,Yes,8,Associate,satisfied,azure,Angola,Software Development
307,Erica Jackson,Yes,Non-binary,27,Yes,PhD,Yes,No,2,Senior Associate,neutral,.net,Pakistan,Data Scientist
672,Dr. Andrea Wright,Yes,F,32,Yes,PhD,Yes,No,9,Senior Manager,neutral,solutions design,British Indian Ocean Territory (Chagos Archipelago),Pitch
247,Mr. Mark Wu,Yes,M,39,Yes,Prefer not to say,No,Yes,8,Senior Associate,very dissatisfied,.net,Switzerland,Pitch
972,Emily Campbell,Yes,Non-binary,58,Yes,PhD,No,Yes,3,Senior Associate,satisfied,javascript,Saint Lucia,Data Scientist
299,Gregory Santiago,Yes,F,57,Yes,Undergraduate,Yes,No,2,Junior,dissatisfied,azure,Benin,full stack developer
557,Megan Bond,Yes,Non-binary,44,Yes,Masters degree,No,Yes,1,Senior Manager,neutral,pm,Cook Islands,full stack developer
552,Scott Myers,Yes,M,58,Yes,PhD,Yes,No,7,Manager,dissatisfied,javascript,Yemen,Data Scientist
688,Vincent Velez,Yes,F,51,No,Prefer not to say,No,No,8,Manager,neutral,pm,Burkina Faso,Data Scientist
487,Tim Miller,Yes,F,29,Yes,PhD,No,Yes,8,Junior,satisfied,solutions design,Lebanon,Data Scientist
974,Bailey Miller,Yes,M,28,Yes,Prefer not to say,No,No,7,Junior,very dissatisfied,pm,Madagascar,full stack developer
891,Brenda Sanford,Yes,F,44,No,Undergraduate,No,Yes,2,Associate,very dissatisfied,solutions design,Rwanda,Data Scientist
757,Michael Bowen,Yes,F,43,Yes,Prefer not to say,Yes,Yes,8,Junior,neutral,sql,Papua New Guinea,UI/UX
243,Caroline Brady,Yes,M,26,Yes,Masters degree,No,No,1,Junior,dissatisfied,solutions design,Guam,UI/UX
587,Gary Foster,Yes,M,57,Yes,Masters degree,Yes,No,8,Senior Associate,very dissatisfied,solutions design,Georgia,UI/UX
384,John Calderon,Yes,M,51,Yes,PhD,No,No,0,Senior Manager,dissatisfied,pm,Lebanon,Pitch
177,Daniel Ford,Yes,Non-binary,55,Yes,Undergraduate,Yes,No,9,Manager,very dissatisfied,python,Gambia,Software Development
395,Ryan Fernandez,Yes,Non-binary,38,Yes,Masters degree,No,Yes,1,Manager,dissatisfied,solutions design,Bangladesh,UI/UX
519,Brady Hill,Yes,M,30,Yes,Prefer not to say,No,No,6,Junior,satisfied,solutions design,Eritrea,Data Scientist
603,Michael Ruiz,Yes,Non-binary,49,Yes,Prefer not to say,Yes,Yes,4,Senior Associate,satisfied,python,Jersey,Pitch
