ID,name,Applied,gender,age,background in IT,education,accepted,attended,number of Hackathons,employment,satisfaction,career interests,country,new skill
413,Amanda Torres,Yes,Non-binary,28,No,PhD,Yes,Yes,2,Senior Manager,very dissatisfied,javascript,Sweden,full stack developer
248,Cathy Morrison,Yes,F,26,Yes,Prefer not to say,No,Yes,0,Associate,dissatisfied,solutions design,Morocco,Data Scientist
279,Luis Davis,Yes,Non-binary,59,No,Masters degree,Yes,No,4,Manager,very dissatisfied,python,Solomon Islands,Software Development
10,John Webb,Yes,M,50,Yes,Masters degree,Yes,Yes,1,Junior,satisfied,python,Tuvalu,Data Scientist
425,Lisa Suarez,Yes,Non-binary,53,Yes,Undergraduate,No,No,1,Manager,satisfied,pm,Tajikistan,Pitch
447,Kevin Boyle,Yes,M,46,Yes,Masters degree,Yes,Yes,2,Junior,satisfied,solutions design,Svalbard & Jan Mayen Islands,UI/UX
487,Vicki Hopkins,Yes,Non-binary,46,Yes,Masters degree,No,Yes,1,Senior Manager,very dissatisfied,.net,Saint Lucia,Pitch
355,Samantha Grimes DDS,Yes,Non-binary,41,No,PhD,Yes,Yes,9,Manager,dissatisfied,sql,Malaysia,UI/UX
88,Monica Rodriguez,Yes,Non-binary,46,No,PhD,No,No,3,Senior Manager,very dissatisfied,solutions design,Brazil,Software Development
283,Margaret Cortez,Yes,Non-binary,50,No,PhD,No,No,5,Senior Manager,very dissatisfied,pm,Libyan Arab Jamahiriya,Pitch
443,Amanda Allen,Yes,M,51,Yes,Undergraduate,No,No,4,Senior Manager,satisfied,sql,Isle of Man,Pitch
425,Peter Jones,Yes,Non-binary,51,No,Masters degree,Yes,No,3,Manager,satisfied,.net,Austria,Data Scientist
140,Joshua Hicks,Yes,Non-binary,31,No,Masters degree,No,Yes,4,Manager,dissatisfied,solutions design,Jordan,Data Scientist
329,Joshua Richmond,Yes,M,30,No,Undergraduate,No,Yes,8,Senior Manager,neutral,.net,Botswana,UI/UX
301,Mariah Delacruz,Yes,F,32,Yes,PhD,Yes,Yes,7,Junior,neutral,sql,Thailand,UI/UX
5,Ashley Christian,Yes,M,34,Yes,PhD,Yes,Yes,7,Junior,very dissatisfied,.net,India,full stack developer
490,Nicholas Jackson,Yes,M,30,Yes,Prefer not to say,No,Yes,1,Manager,dissatisfied,javascript,Tajikistan,Data Scientist
162,Darrell Key,Yes,M,28,Yes,Prefer not to say,No,No,5,Manager,satisfied,.net,Bangladesh,Pitch
345,Robert Hartman,Yes,Non-binary,33,No,Undergraduate,Yes,Yes,3,Senior Associate,dissatisfied,pm,Haiti,Data Scientist
405,Richard Ryan,Yes,M,30,Yes,Prefer not to say,Yes,Yes,9,Senior Associate,satisfied,javascript,Equatorial Guinea,Pitch
416,Tony Flowers,Yes,F,41,Yes,PhD,No,No,6,Manager,satisfied,pm,Hong Kong,Software Development
231,Jason Smith,Yes,M,27,No,PhD,Yes,No,3,Manager,dissatisfied,python,Albania,Pitch
251,Ryan Gonzalez,Yes,F,28,Yes,Undergraduate,No,No,0,Senior Manager,satisfied,python,Heard Island and McDonald Islands,Software Development
191,Suzanne Wright,Yes,F,40,No,PhD,No,Yes,7,Manager,very dissatisfied,solutions design,Lao People's Democratic Republic,Pitch
212,Henry Willis,Yes,F,45,Yes,PhD,Yes,No,4,Manager,neutral,.net,Algeria,Pitch
55,Michelle Gregory,Yes,M,27,Yes,Undergraduate,Yes,Yes,6,Senior Manager,satisfied,solutions design,Saint Lucia,Pitch
440,Elizabeth Blanchard,Yes,M,42,No,Masters degree,No,Yes,0,Junior,neutral,solutions design,Cyprus,full stack developer
416,Jacqueline Harrison,Yes,Non-binary,30,No,Masters degree,No,No,4,Senior Manager,dissatisfied,azure,Greece,Software Development
394,Mr. Andrew Miller Jr.,Yes,Non-binary,25,No,Prefer not to say,Yes,Yes,2,Manager,satisfied,solutions design,Oman,full stack developer
365,Shane Anderson,Yes,F,58,No,Prefer not to say,Yes,Yes,5,Junior,neutral,python,Burkina Faso,full stack developer
95,Nicholas Rocha,Yes,F,33,Yes,PhD,No,Yes,5,Junior,satisfied,solutions design,Luxembourg,Software Development
53,Mario Wilson,Yes,F,53,Yes,Undergraduate,No,No,0,Junior,satisfied,sql,Korea,Software Development
156,Jeanette Bell,Yes,F,42,Yes,Prefer not to say,No,No,7,Junior,dissatisfied,azure,Puerto Rico,Data Scientist
435,Jason Stephens,Yes,M,58,Yes,Prefer not to say,No,Yes,8,Senior Manager,satisfied,javascript,Korea,full stack developer
376,Shannon Mcclain,Yes,F,29,No,Undergraduate,Yes,Yes,1,Senior Associate,dissatisfied,sql,Belize,UI/UX
438,Nicolas Moore,Yes,Non-binary,42,No,Prefer not to say,Yes,Yes,8,Manager,neutral,sql,Tuvalu,full stack developer
399,Stephanie Taylor,Yes,Non-binary,40,Yes,Masters degree,No,No,8,Junior,very dissatisfied,python,Mayotte,Data Scientist
324,Robert Brown,Yes,Non-binary,26,No,Masters degree,No,No,9,Senior Associate,neutral,javascript,Kazakhstan,Pitch
437,Christopher Brown,Yes,Non-binary,42,No,Masters degree,Yes,No,3,Senior Associate,satisfied,solutions design,Kiribati,Software Development
70,Matthew Lewis,Yes,F,47,No,Prefer not to say,No,Yes,5,Senior Manager,very dissatisfied,sql,Isle of Man,full stack developer
159,Lindsay Sanders,Yes,M,40,Yes,PhD,No,Yes,4,Senior Manager,neutral,javascript,Saint Kitts and Nevis,Pitch
65,Nancy Hodges,Yes,M,36,Yes,Undergraduate,Yes,No,9,Senior Associate,satisfied,.net,Fiji,Pitch
189,James Rivera,Yes,Non-binary,54,No,Undergraduate,Yes,No,7,Junior,dissatisfied,sql,Georgia,UI/UX
367,Jason Smith,Yes,M,45,Yes,Undergraduate,No,Yes,7,Manager,dissatisfied,python,Tonga,full stack developer
64,Shannon Black,Yes,F,29,No,Prefer not to say,Yes,No,1,Associate,very dissatisfied,solutions design,Austria,full stack developer
483,Samantha Roberts,Yes,M,37,Yes,Undergraduate,No,Yes,4,Associate,dissatisfied,pm,Bermuda,Software Development
461,Kevin Taylor,Yes,Non-binary,27,No,PhD,Yes,Yes,7,Junior,very dissatisfied,.net,Russian Federation,Software Development
168,Julie Smith,Yes,F,29,Yes,Undergraduate,Yes,No,3,Manager,neutral,python,Australia,UI/UX
15,Julia Collins,Yes,Non-binary,55,Yes,Prefer not to say,No,No,5,Manager,satisfied,solutions design,Saint Kitts and Nevis,Pitch
138,Ronald Foster,Yes,M,43,No,Prefer not to say,Yes,Yes,6,Senior Associate,very dissatisfied,sql,Falkland Islands (Malvinas),full stack developer
488,James Long,Yes,F,47,No,Masters degree,Yes,Yes,4,Associate,neutral,.net,Malaysia,Software Development
483,Kathleen Villegas,Yes,F,29,No,Masters degree,Yes,Yes,0,Manager,neutral,javascript,Saint Vincent and the Grenadines,full stack developer
486,Jessica Sheppard,Yes,M,49,No,Undergraduate,Yes,No,8,Junior,neutral,python,British Indian Ocean Territory (Chagos Archipelago),full stack developer
177,Michelle Burch,Yes,M,32,Yes,Prefer not to say,No,Yes,6,Junior,dissatisfied,solutions design,Iran,UI/UX
186,Valerie Simmons,Yes,Non-binary,27,No,Undergraduate,No,Yes,5,Junior,dissatisfied,.net,Saint Martin,UI/UX
205,Ashlee Jacobson,Yes,F,36,No,Prefer not to say,No,Yes,5,Manager,neutral,solutions design,Venezuela,Data Scientist
274,Cassandra Park,Yes,M,38,Yes,PhD,No,No,9,Junior,neutral,javascript,Greece,Software Development
68,Jennifer Curry,Yes,F,46,No,Undergraduate,Yes,No,0,Junior,neutral,sql,Poland,full stack developer
424,Peter Cain,Yes,M,50,Yes,Undergraduate,No,No,8,Associate,very dissatisfied,javascript,Holy See (Vatican City State),Data Scientist
21,Angela Nguyen,Yes,F,44,Yes,Masters degree,Yes,No,3,Senior Associate,very dissatisfied,azure,Andorra,full stack developer
52,Benjamin Hardy,Yes,Non-binary,59,Yes,Undergraduate,No,No,5,Manager,dissatisfied,solutions design,Saint Barthelemy,Software Development
498,David Duncan,Yes,M,39,No,Prefer not to say,No,No,3,Manager,neutral,azure,Ukraine,full stack developer
102,Andrew Watts,Yes,Non-binary,37,No,Prefer not to say,No,No,1,Junior,satisfied,pm,Israel,Software Development
350,Latasha Hart,Yes,M,46,Yes,Undergraduate,Yes,Yes,0,Senior Associate,neutral,.net,Tanzania,Pitch
150,Nancy Cole,Yes,Non-binary,43,No,Undergraduate,No,Yes,3,Senior Associate,neutral,python,French Polynesia,Data Scientist
494,Vanessa Wilkinson,Yes,M,31,Yes,PhD,No,Yes,4,Junior,satisfied,.net,Denmark,Software Development
234,John Hurst,Yes,M,50,No,Undergraduate,Yes,No,1,Senior Associate,very dissatisfied,python,Honduras,Software Development
398,Stacy Bailey,Yes,F,55,Yes,Prefer not to say,No,Yes,2,Senior Manager,satisfied,pm,Uruguay,Software Development
74,Nathan Adams,Yes,M,35,Yes,Masters degree,No,No,1,Senior Associate,very dissatisfied,javascript,Solomon Islands,Data Scientist
133,Gregory Gutierrez,Yes,Non-binary,40,Yes,PhD,Yes,Yes,6,Junior,very dissatisfied,pm,Algeria,Pitch
73,Brenda Baker,Yes,Non-binary,31,Yes,Prefer not to say,Yes,No,7,Junior,satisfied,python,Mongolia,UI/UX
319,Tracy Garcia,Yes,F,43,Yes,Prefer not to say,Yes,No,2,Junior,neutral,javascript,Trinidad and Tobago,Data Scientist
451,James Evans,Yes,M,49,Yes,Masters degree,No,No,2,Senior Associate,very dissatisfied,sql,Cuba,Pitch
53,Scott Espinoza,Yes,M,26,Yes,Undergraduate,No,Yes,1,Senior Associate,dissatisfied,solutions design,Tanzania,full stack developer
146,Andrew Watts,Yes,M,43,No,Undergraduate,Yes,Yes,9,Senior Associate,satisfied,azure,Nauru,Software Development
148,Karen Rose,Yes,F,28,No,Masters degree,Yes,No,4,Junior,dissatisfied,solutions design,Luxembourg,Pitch
440,Gloria Crawford,Yes,M,35,Yes,Masters degree,Yes,No,4,Senior Associate,neutral,sql,Armenia,UI/UX
426,Joseph Hall,Yes,F,44,No,Masters degree,No,No,0,Senior Manager,very dissatisfied,javascript,Nauru,UI/UX
152,Andrew Lindsey,Yes,Non-binary,27,Yes,Prefer not to say,No,Yes,8,Manager,satisfied,sql,Greenland,Data Scientist
174,Mason Park,Yes,Non-binary,35,No,Undergraduate,No,No,2,Senior Associate,dissatisfied,python,Bolivia,UI/UX
45,Kathleen Zuniga,Yes,M,50,No,Prefer not to say,No,Yes,8,Manager,satisfied,sql,China,full stack developer
483,Sara Miller,Yes,F,52,Yes,Undergraduate,No,No,4,Senior Manager,satisfied,pm,Brazil,full stack developer
477,Louis Newton,Yes,Non-binary,55,Yes,PhD,Yes,No,6,Associate,neutral,python,San Marino,UI/UX
438,Cody Lewis,Yes,Non-binary,45,Yes,Undergraduate,Yes,No,3,Senior Associate,dissatisfied,sql,Philippines,Data Scientist
295,Charles Wilson,Yes,Non-binary,43,Yes,Masters degree,No,Yes,8,Junior,dissatisfied,sql,Israel,Software Development
300,Joann Garcia,Yes,Non-binary,31,Yes,Masters degree,No,No,5,Junior,satisfied,solutions design,Jamaica,Pitch
6,Tracey Cooper MD,Yes,F,29,No,Prefer not to say,No,Yes,9,Junior,dissatisfied,pm,Syrian Arab Republic,Data Scientist
279,Bruce Krueger,Yes,F,52,Yes,PhD,Yes,No,0,Junior,satisfied,.net,Namibia,full stack developer
115,April Campbell,Yes,Non-binary,26,Yes,Prefer not to say,Yes,No,4,Senior Associate,satisfied,javascript,Canada,UI/UX
407,Michael Jones,Yes,F,33,Yes,Masters degree,Yes,Yes,9,Senior Associate,dissatisfied,python,Malawi,Data Scientist
234,Heather Benton,Yes,Non-binary,28,No,PhD,No,No,8,Manager,neutral,python,Burkina Faso,Pitch
190,Kelly Morris,Yes,Non-binary,32,Yes,PhD,No,Yes,5,Associate,very dissatisfied,azure,Portugal,full stack developer
299,John Davis,Yes,Non-binary,31,No,PhD,No,No,4,Manager,very dissatisfied,.net,Ecuador,UI/UX
12,Connie Grimes,Yes,F,59,No,PhD,No,Yes,3,Junior,satisfied,solutions design,United Kingdom,Data Scientist
1,Nathan Brown,Yes,M,48,Yes,Masters degree,No,No,7,Senior Associate,satisfied,python,Fiji,full stack developer
189,Kristina Camacho,Yes,M,42,Yes,Prefer not to say,No,Yes,7,Junior,satisfied,sql,Spain,Data Scientist
430,Jeffrey Crawford,Yes,F,45,No,Undergraduate,No,No,3,Junior,neutral,javascript,British Virgin Islands,full stack developer
134,Kathryn White,Yes,Non-binary,26,Yes,Prefer not to say,Yes,No,6,Senior Manager,dissatisfied,.net,Kiribati,Data Scientist
152,Leslie Pierce,Yes,Non-binary,52,No,Masters degree,No,Yes,3,Manager,neutral,python,Cook Islands,full stack developer
421,Mrs. Tracey Clayton DDS,Yes,M,36,No,PhD,No,Yes,5,Associate,neutral,javascript,Myanmar,UI/UX
270,David Dixon,Yes,F,43,No,PhD,No,No,7,Manager,satisfied,solutions design,Saudi Arabia,full stack developer
91,Craig Jackson,Yes,Non-binary,41,No,Masters degree,Yes,No,2,Manager,dissatisfied,azure,Palau,Data Scientist
106,Christopher Schmidt,Yes,M,33,No,Undergraduate,Yes,No,1,Associate,satisfied,python,Northern Mariana Islands,full stack developer
223,Kathleen Fernandez,Yes,F,59,No,Masters degree,Yes,No,4,Associate,dissatisfied,azure,Cayman Islands,full stack developer
193,Tracey Walker,Yes,M,34,Yes,PhD,Yes,No,8,Associate,neutral,pm,Australia,Software Development
35,Michael Bryant,Yes,Non-binary,26,Yes,PhD,No,Yes,3,Senior Manager,very dissatisfied,solutions design,Western Sahara,Data Scientist
361,Teresa Carr,Yes,M,44,Yes,Undergraduate,Yes,Yes,0,Senior Associate,neutral,pm,Brazil,Software Development
50,Mr. Jimmy Clarke,Yes,Non-binary,29,No,Prefer not to say,Yes,Yes,4,Associate,satisfied,solutions design,Canada,Pitch
32,Gregory Montgomery,Yes,M,42,Yes,Masters degree,No,Yes,2,Manager,neutral,javascript,Japan,Pitch
112,Susan Choi,Yes,Non-binary,46,No,PhD,No,No,0,Manager,dissatisfied,solutions design,Dominican Republic,Data Scientist
300,Haley Murray,Yes,Non-binary,48,Yes,PhD,Yes,Yes,5,Junior,neutral,solutions design,Bahrain,Data Scientist
267,Terry Thomas,Yes,Non-binary,46,Yes,Undergraduate,No,No,5,Associate,neutral,javascript,Serbia,Pitch
25,Rachel Thomas,Yes,M,59,Yes,PhD,No,Yes,8,Associate,dissatisfied,python,Haiti,Software Development
227,Steven Saunders Jr.,Yes,Non-binary,26,No,PhD,Yes,No,9,Junior,very dissatisfied,solutions design,El Salvador,Software Development
213,Crystal Reed,Yes,M,29,Yes,Masters degree,No,Yes,1,Senior Associate,satisfied,python,Canada,Data Scientist
194,Anthony Williams,Yes,M,47,No,Undergraduate,No,No,7,Associate,satisfied,.net,British Indian Ocean Territory (Chagos Archipelago),full stack developer
232,Joshua Munoz,Yes,M,55,No,Undergraduate,Yes,Yes,0,Senior Associate,satisfied,solutions design,Martinique,full stack developer
313,Jonathan Anderson,Yes,F,59,Yes,Undergraduate,Yes,Yes,8,Senior Associate,satisfied,javascript,Myanmar,full stack developer
22,Joseph Brewer,Yes,Non-binary,53,No,Masters degree,No,No,8,Senior Associate,dissatisfied,azure,Cook Islands,Data Scientist
218,Ricardo Moreno,Yes,Non-binary,55,Yes,Prefer not to say,Yes,Yes,1,Junior,very dissatisfied,javascript,Burundi,Software Development
217,Jaclyn Watson,Yes,Non-binary,45,Yes,PhD,Yes,Yes,8,Senior Associate,neutral,javascript,Brazil,Data Scientist
75,Dr. Rachael Chapman MD,Yes,Non-binary,33,Yes,Prefer not to say,No,Yes,3,Associate,neutral,sql,Korea,Data Scientist
256,Patricia Hinton,Yes,M,42,Yes,PhD,Yes,No,1,Associate,very dissatisfied,javascript,Cook Islands,Software Development
500,Megan Gomez,Yes,M,57,Yes,Undergraduate,No,Yes,5,Senior Associate,dissatisfied,pm,Latvia,Pitch
279,Melissa Miller,Yes,M,31,No,Undergraduate,No,No,1,Senior Associate,dissatisfied,azure,Canada,full stack developer
242,Kathleen Burgess,Yes,M,27,No,Prefer not to say,No,No,5,Senior Manager,very dissatisfied,javascript,Georgia,full stack developer
109,Kimberly Shelton,Yes,M,51,No,Masters degree,Yes,No,6,Senior Associate,dissatisfied,javascript,Holy See (Vatican City State),Data Scientist
495,Katherine Gordon,Yes,F,36,Yes,Undergraduate,No,Yes,0,Associate,very dissatisfied,.net,Netherlands,Data Scientist
457,James Lucero,Yes,F,59,No,PhD,No,Yes,7,Senior Manager,dissatisfied,python,Italy,UI/UX
401,Stacey Wright,Yes,Non-binary,44,Yes,Prefer not to say,Yes,No,1,Junior,very dissatisfied,pm,Barbados,full stack developer
200,Michael Andrews,Yes,M,35,No,Undergraduate,Yes,No,9,Associate,satisfied,python,Mexico,Software Development
251,Erin Aguirre,Yes,Non-binary,56,Yes,PhD,No,No,3,Junior,dissatisfied,solutions design,Aruba,Data Scientist
